order,file_path,thumbnail,capture_uuid,page_uri,book_uri
1817,http://images.nypl.org/index.php?id=5311539&t=v,http://images.nypl.org/index.php?id=5311539&t=r,75942d00-23ef-0133-70d0-58d385a7b928,http://digitalcollections.nypl.org/items/75942d00-23ef-0133-70d0-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1818,http://images.nypl.org/index.php?id=5311540&t=v,http://images.nypl.org/index.php?id=5311540&t=r,759d69d0-23ef-0133-a0da-58d385a7b928,http://digitalcollections.nypl.org/items/759d69d0-23ef-0133-a0da-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1819,http://images.nypl.org/index.php?id=5311541&t=v,http://images.nypl.org/index.php?id=5311541&t=r,75a6b200-23ef-0133-a418-58d385a7b928,http://digitalcollections.nypl.org/items/75a6b200-23ef-0133-a418-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1820,http://images.nypl.org/index.php?id=5311542&t=v,http://images.nypl.org/index.php?id=5311542&t=r,75b00d90-23ef-0133-1758-58d385a7b928,http://digitalcollections.nypl.org/items/75b00d90-23ef-0133-1758-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1821,http://images.nypl.org/index.php?id=5311543&t=v,http://images.nypl.org/index.php?id=5311543&t=r,75b95e60-23ef-0133-6330-58d385a7b928,http://digitalcollections.nypl.org/items/75b95e60-23ef-0133-6330-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1822,http://images.nypl.org/index.php?id=5311544&t=v,http://images.nypl.org/index.php?id=5311544&t=r,75c2b270-23ef-0133-35d4-58d385a7b928,http://digitalcollections.nypl.org/items/75c2b270-23ef-0133-35d4-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1823,http://images.nypl.org/index.php?id=5311545&t=v,http://images.nypl.org/index.php?id=5311545&t=r,75cc4240-23ef-0133-d8c8-58d385a7b928,http://digitalcollections.nypl.org/items/75cc4240-23ef-0133-d8c8-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1824,http://images.nypl.org/index.php?id=5311546&t=v,http://images.nypl.org/index.php?id=5311546&t=r,75d60b90-23ef-0133-df67-58d385a7b928,http://digitalcollections.nypl.org/items/75d60b90-23ef-0133-df67-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1825,http://images.nypl.org/index.php?id=5311547&t=v,http://images.nypl.org/index.php?id=5311547&t=r,75dfaab0-23ef-0133-e675-58d385a7b928,http://digitalcollections.nypl.org/items/75dfaab0-23ef-0133-e675-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1826,http://images.nypl.org/index.php?id=5311548&t=v,http://images.nypl.org/index.php?id=5311548&t=r,75e92b70-23ef-0133-1de3-58d385a7b928,http://digitalcollections.nypl.org/items/75e92b70-23ef-0133-1de3-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1827,http://images.nypl.org/index.php?id=5311549&t=v,http://images.nypl.org/index.php?id=5311549&t=r,75f2a430-23ef-0133-2bc0-58d385a7b928,http://digitalcollections.nypl.org/items/75f2a430-23ef-0133-2bc0-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1828,http://images.nypl.org/index.php?id=5311550&t=v,http://images.nypl.org/index.php?id=5311550&t=r,75fc3ef0-23ef-0133-6cf6-58d385a7b928,http://digitalcollections.nypl.org/items/75fc3ef0-23ef-0133-6cf6-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1829,http://images.nypl.org/index.php?id=5311551&t=v,http://images.nypl.org/index.php?id=5311551&t=r,7605ab20-23ef-0133-6a75-58d385a7b928,http://digitalcollections.nypl.org/items/7605ab20-23ef-0133-6a75-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1830,http://images.nypl.org/index.php?id=5311552&t=v,http://images.nypl.org/index.php?id=5311552&t=r,760f4870-23ef-0133-3c02-58d385a7b928,http://digitalcollections.nypl.org/items/760f4870-23ef-0133-3c02-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1831,http://images.nypl.org/index.php?id=5311553&t=v,http://images.nypl.org/index.php?id=5311553&t=r,7618bee0-23ef-0133-8c51-58d385a7b928,http://digitalcollections.nypl.org/items/7618bee0-23ef-0133-8c51-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1832,http://images.nypl.org/index.php?id=5311554&t=v,http://images.nypl.org/index.php?id=5311554&t=r,762239c0-23ef-0133-3a0f-58d385a7b928,http://digitalcollections.nypl.org/items/762239c0-23ef-0133-3a0f-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1833,http://images.nypl.org/index.php?id=5311555&t=v,http://images.nypl.org/index.php?id=5311555&t=r,762bfc70-23ef-0133-42e7-58d385a7b928,http://digitalcollections.nypl.org/items/762bfc70-23ef-0133-42e7-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1834,http://images.nypl.org/index.php?id=5311556&t=v,http://images.nypl.org/index.php?id=5311556&t=r,76357950-23ef-0133-56a2-58d385a7b928,http://digitalcollections.nypl.org/items/76357950-23ef-0133-56a2-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1835,http://images.nypl.org/index.php?id=5311557&t=v,http://images.nypl.org/index.php?id=5311557&t=r,7662ecc0-23ef-0133-3123-58d385a7b928,http://digitalcollections.nypl.org/items/7662ecc0-23ef-0133-3123-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1836,http://images.nypl.org/index.php?id=5311558&t=v,http://images.nypl.org/index.php?id=5311558&t=r,766d7dd0-23ef-0133-27bd-58d385a7b928,http://digitalcollections.nypl.org/items/766d7dd0-23ef-0133-27bd-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1837,http://images.nypl.org/index.php?id=5311559&t=v,http://images.nypl.org/index.php?id=5311559&t=r,76775b10-23ef-0133-8a49-58d385a7b928,http://digitalcollections.nypl.org/items/76775b10-23ef-0133-8a49-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1838,http://images.nypl.org/index.php?id=5311560&t=v,http://images.nypl.org/index.php?id=5311560&t=r,7680fb80-23ef-0133-c514-58d385a7b928,http://digitalcollections.nypl.org/items/7680fb80-23ef-0133-c514-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1839,http://images.nypl.org/index.php?id=5311561&t=v,http://images.nypl.org/index.php?id=5311561&t=r,768a9670-23ef-0133-1198-58d385a7b928,http://digitalcollections.nypl.org/items/768a9670-23ef-0133-1198-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1840,http://images.nypl.org/index.php?id=5311562&t=v,http://images.nypl.org/index.php?id=5311562&t=r,76944870-23ef-0133-9121-58d385a7b928,http://digitalcollections.nypl.org/items/76944870-23ef-0133-9121-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1841,http://images.nypl.org/index.php?id=5311563&t=v,http://images.nypl.org/index.php?id=5311563&t=r,769e3a80-23ef-0133-b9ad-58d385a7b928,http://digitalcollections.nypl.org/items/769e3a80-23ef-0133-b9ad-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1842,http://images.nypl.org/index.php?id=5311564&t=v,http://images.nypl.org/index.php?id=5311564&t=r,76a848e0-23ef-0133-24f3-58d385a7b928,http://digitalcollections.nypl.org/items/76a848e0-23ef-0133-24f3-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1843,http://images.nypl.org/index.php?id=5311565&t=v,http://images.nypl.org/index.php?id=5311565&t=r,76b25000-23ef-0133-0a48-58d385a7b928,http://digitalcollections.nypl.org/items/76b25000-23ef-0133-0a48-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1844,http://images.nypl.org/index.php?id=5311566&t=v,http://images.nypl.org/index.php?id=5311566&t=r,76bbc990-23ef-0133-7c23-58d385a7b928,http://digitalcollections.nypl.org/items/76bbc990-23ef-0133-7c23-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1845,http://images.nypl.org/index.php?id=5311567&t=v,http://images.nypl.org/index.php?id=5311567&t=r,76c54190-23ef-0133-89f0-58d385a7b928,http://digitalcollections.nypl.org/items/76c54190-23ef-0133-89f0-58d385a7b928,http://digitalcollections.nypl.org/items/6cf0ed60-23ef-0133-6b54-58d385a7b928
1846,http://images.nypl.org/index.php?id=5311598&t=v,http://images.nypl.org/index.php?id=5311598&t=r,59b0a100-23fd-0133-b24f-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1847,http://images.nypl.org/index.php?id=5311599&t=v,http://images.nypl.org/index.php?id=5311599&t=r,59e966f0-23fd-0133-b992-58d385a7bbd0,http://digitalcollections.nypl.org/items/59e966f0-23fd-0133-b992-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1848,http://images.nypl.org/index.php?id=5311600&t=v,http://images.nypl.org/index.php?id=5311600&t=r,59f2fa60-23fd-0133-28c0-58d385a7bbd0,http://digitalcollections.nypl.org/items/59f2fa60-23fd-0133-28c0-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1849,http://images.nypl.org/index.php?id=5311601&t=v,http://images.nypl.org/index.php?id=5311601&t=r,59fb5cf0-23fd-0133-017f-58d385a7bbd0,http://digitalcollections.nypl.org/items/59fb5cf0-23fd-0133-017f-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1850,http://images.nypl.org/index.php?id=5311602&t=v,http://images.nypl.org/index.php?id=5311602&t=r,5a046b70-23fd-0133-48a5-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a046b70-23fd-0133-48a5-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1851,http://images.nypl.org/index.php?id=5311603&t=v,http://images.nypl.org/index.php?id=5311603&t=r,5a0e46a0-23fd-0133-9952-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a0e46a0-23fd-0133-9952-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1852,http://images.nypl.org/index.php?id=5311604&t=v,http://images.nypl.org/index.php?id=5311604&t=r,5a1842d0-23fd-0133-8e09-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a1842d0-23fd-0133-8e09-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1853,http://images.nypl.org/index.php?id=5311605&t=v,http://images.nypl.org/index.php?id=5311605&t=r,5a2281b0-23fd-0133-771c-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a2281b0-23fd-0133-771c-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1854,http://images.nypl.org/index.php?id=5311606&t=v,http://images.nypl.org/index.php?id=5311606&t=r,5a2c29e0-23fd-0133-3a10-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a2c29e0-23fd-0133-3a10-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1855,http://images.nypl.org/index.php?id=5311607&t=v,http://images.nypl.org/index.php?id=5311607&t=r,5a366110-23fd-0133-16c8-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a366110-23fd-0133-16c8-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1856,http://images.nypl.org/index.php?id=5311608&t=v,http://images.nypl.org/index.php?id=5311608&t=r,5a400da0-23fd-0133-5f0f-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a400da0-23fd-0133-5f0f-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1857,http://images.nypl.org/index.php?id=5311609&t=v,http://images.nypl.org/index.php?id=5311609&t=r,5a4c0290-23fd-0133-7f9e-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a4c0290-23fd-0133-7f9e-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1858,http://images.nypl.org/index.php?id=5311610&t=v,http://images.nypl.org/index.php?id=5311610&t=r,5a55e350-23fd-0133-9b19-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a55e350-23fd-0133-9b19-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1859,http://images.nypl.org/index.php?id=5311611&t=v,http://images.nypl.org/index.php?id=5311611&t=r,5a5f91e0-23fd-0133-640d-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a5f91e0-23fd-0133-640d-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1860,http://images.nypl.org/index.php?id=5311612&t=v,http://images.nypl.org/index.php?id=5311612&t=r,5a699e70-23fd-0133-b395-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a699e70-23fd-0133-b395-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1861,http://images.nypl.org/index.php?id=5311613&t=v,http://images.nypl.org/index.php?id=5311613&t=r,5a73a5d0-23fd-0133-4a92-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a73a5d0-23fd-0133-4a92-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1862,http://images.nypl.org/index.php?id=5311614&t=v,http://images.nypl.org/index.php?id=5311614&t=r,5a7d2830-23fd-0133-b450-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a7d2830-23fd-0133-b450-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1863,http://images.nypl.org/index.php?id=5311615&t=v,http://images.nypl.org/index.php?id=5311615&t=r,5a86e4e0-23fd-0133-2a31-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a86e4e0-23fd-0133-2a31-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1864,http://images.nypl.org/index.php?id=5311616&t=v,http://images.nypl.org/index.php?id=5311616&t=r,5a90b8e0-23fd-0133-85fa-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a90b8e0-23fd-0133-85fa-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1865,http://images.nypl.org/index.php?id=5311617&t=v,http://images.nypl.org/index.php?id=5311617&t=r,5a9a3970-23fd-0133-b7f0-58d385a7bbd0,http://digitalcollections.nypl.org/items/5a9a3970-23fd-0133-b7f0-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1866,http://images.nypl.org/index.php?id=5311618&t=v,http://images.nypl.org/index.php?id=5311618&t=r,5aa43810-23fd-0133-c577-58d385a7bbd0,http://digitalcollections.nypl.org/items/5aa43810-23fd-0133-c577-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1867,http://images.nypl.org/index.php?id=5311619&t=v,http://images.nypl.org/index.php?id=5311619&t=r,5aade140-23fd-0133-165a-58d385a7bbd0,http://digitalcollections.nypl.org/items/5aade140-23fd-0133-165a-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1868,http://images.nypl.org/index.php?id=5311620&t=v,http://images.nypl.org/index.php?id=5311620&t=r,5ab7cb30-23fd-0133-e5c5-58d385a7bbd0,http://digitalcollections.nypl.org/items/5ab7cb30-23fd-0133-e5c5-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1869,http://images.nypl.org/index.php?id=5311621&t=v,http://images.nypl.org/index.php?id=5311621&t=r,5ac15be0-23fd-0133-f530-58d385a7bbd0,http://digitalcollections.nypl.org/items/5ac15be0-23fd-0133-f530-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1870,http://images.nypl.org/index.php?id=5311622&t=v,http://images.nypl.org/index.php?id=5311622&t=r,5acb87a0-23fd-0133-2670-58d385a7bbd0,http://digitalcollections.nypl.org/items/5acb87a0-23fd-0133-2670-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1871,http://images.nypl.org/index.php?id=5311623&t=v,http://images.nypl.org/index.php?id=5311623&t=r,5ad52210-23fd-0133-6831-58d385a7bbd0,http://digitalcollections.nypl.org/items/5ad52210-23fd-0133-6831-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1872,http://images.nypl.org/index.php?id=5311624&t=v,http://images.nypl.org/index.php?id=5311624&t=r,5adefd80-23fd-0133-e427-58d385a7bbd0,http://digitalcollections.nypl.org/items/5adefd80-23fd-0133-e427-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1873,http://images.nypl.org/index.php?id=5311625&t=v,http://images.nypl.org/index.php?id=5311625&t=r,5ae8e1d0-23fd-0133-aa1f-58d385a7bbd0,http://digitalcollections.nypl.org/items/5ae8e1d0-23fd-0133-aa1f-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1874,http://images.nypl.org/index.php?id=5311626&t=v,http://images.nypl.org/index.php?id=5311626&t=r,5af2ac80-23fd-0133-714a-58d385a7bbd0,http://digitalcollections.nypl.org/items/5af2ac80-23fd-0133-714a-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1875,http://images.nypl.org/index.php?id=5311627&t=v,http://images.nypl.org/index.php?id=5311627&t=r,5afc63a0-23fd-0133-2515-58d385a7bbd0,http://digitalcollections.nypl.org/items/5afc63a0-23fd-0133-2515-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1876,http://images.nypl.org/index.php?id=5311628&t=v,http://images.nypl.org/index.php?id=5311628&t=r,5b07b810-23fd-0133-4cc9-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b07b810-23fd-0133-4cc9-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1877,http://images.nypl.org/index.php?id=5311629&t=v,http://images.nypl.org/index.php?id=5311629&t=r,5b113b20-23fd-0133-66d4-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b113b20-23fd-0133-66d4-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1878,http://images.nypl.org/index.php?id=5311630&t=v,http://images.nypl.org/index.php?id=5311630&t=r,5b1b29c0-23fd-0133-0445-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b1b29c0-23fd-0133-0445-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1879,http://images.nypl.org/index.php?id=5311631&t=v,http://images.nypl.org/index.php?id=5311631&t=r,5b24bb10-23fd-0133-891f-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b24bb10-23fd-0133-891f-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1880,http://images.nypl.org/index.php?id=5311632&t=v,http://images.nypl.org/index.php?id=5311632&t=r,5b2ec4e0-23fd-0133-ced4-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b2ec4e0-23fd-0133-ced4-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1881,http://images.nypl.org/index.php?id=5311633&t=v,http://images.nypl.org/index.php?id=5311633&t=r,5b38a840-23fd-0133-8357-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b38a840-23fd-0133-8357-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1882,http://images.nypl.org/index.php?id=5311634&t=v,http://images.nypl.org/index.php?id=5311634&t=r,5b4251a0-23fd-0133-f0fe-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b4251a0-23fd-0133-f0fe-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1883,http://images.nypl.org/index.php?id=5311635&t=v,http://images.nypl.org/index.php?id=5311635&t=r,5b4c2b00-23fd-0133-53f2-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b4c2b00-23fd-0133-53f2-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1884,http://images.nypl.org/index.php?id=5311636&t=v,http://images.nypl.org/index.php?id=5311636&t=r,5b55ca60-23fd-0133-7eb4-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b55ca60-23fd-0133-7eb4-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1885,http://images.nypl.org/index.php?id=5311637&t=v,http://images.nypl.org/index.php?id=5311637&t=r,5b5f9480-23fd-0133-bddd-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b5f9480-23fd-0133-bddd-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1886,http://images.nypl.org/index.php?id=5311638&t=v,http://images.nypl.org/index.php?id=5311638&t=r,5b699330-23fd-0133-6026-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b699330-23fd-0133-6026-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1887,http://images.nypl.org/index.php?id=5311639&t=v,http://images.nypl.org/index.php?id=5311639&t=r,5b734040-23fd-0133-d5a2-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b734040-23fd-0133-d5a2-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1888,http://images.nypl.org/index.php?id=5311640&t=v,http://images.nypl.org/index.php?id=5311640&t=r,5b7ccff0-23fd-0133-75e4-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b7ccff0-23fd-0133-75e4-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1889,http://images.nypl.org/index.php?id=5311641&t=v,http://images.nypl.org/index.php?id=5311641&t=r,5b869610-23fd-0133-523e-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b869610-23fd-0133-523e-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1890,http://images.nypl.org/index.php?id=5311642&t=v,http://images.nypl.org/index.php?id=5311642&t=r,5b905200-23fd-0133-7d9f-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b905200-23fd-0133-7d9f-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1891,http://images.nypl.org/index.php?id=5311643&t=v,http://images.nypl.org/index.php?id=5311643&t=r,5b9a03b0-23fd-0133-50eb-58d385a7bbd0,http://digitalcollections.nypl.org/items/5b9a03b0-23fd-0133-50eb-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1892,http://images.nypl.org/index.php?id=5311644&t=v,http://images.nypl.org/index.php?id=5311644&t=r,5ba388d0-23fd-0133-c6ee-58d385a7bbd0,http://digitalcollections.nypl.org/items/5ba388d0-23fd-0133-c6ee-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1893,http://images.nypl.org/index.php?id=5311645&t=v,http://images.nypl.org/index.php?id=5311645&t=r,5bad6920-23fd-0133-5934-58d385a7bbd0,http://digitalcollections.nypl.org/items/5bad6920-23fd-0133-5934-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1894,http://images.nypl.org/index.php?id=5311646&t=v,http://images.nypl.org/index.php?id=5311646&t=r,5bb6fc20-23fd-0133-f231-58d385a7bbd0,http://digitalcollections.nypl.org/items/5bb6fc20-23fd-0133-f231-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1895,http://images.nypl.org/index.php?id=5311647&t=v,http://images.nypl.org/index.php?id=5311647&t=r,5bc12be0-23fd-0133-fe9b-58d385a7bbd0,http://digitalcollections.nypl.org/items/5bc12be0-23fd-0133-fe9b-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1896,http://images.nypl.org/index.php?id=5311648&t=v,http://images.nypl.org/index.php?id=5311648&t=r,5bcaf8e0-23fd-0133-0161-58d385a7bbd0,http://digitalcollections.nypl.org/items/5bcaf8e0-23fd-0133-0161-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1897,http://images.nypl.org/index.php?id=5311649&t=v,http://images.nypl.org/index.php?id=5311649&t=r,5bd49cf0-23fd-0133-d80a-58d385a7bbd0,http://digitalcollections.nypl.org/items/5bd49cf0-23fd-0133-d80a-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1898,http://images.nypl.org/index.php?id=5311650&t=v,http://images.nypl.org/index.php?id=5311650&t=r,5bde4110-23fd-0133-7ce1-58d385a7bbd0,http://digitalcollections.nypl.org/items/5bde4110-23fd-0133-7ce1-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1899,http://images.nypl.org/index.php?id=5311651&t=v,http://images.nypl.org/index.php?id=5311651&t=r,5be7f7f0-23fd-0133-91c7-58d385a7bbd0,http://digitalcollections.nypl.org/items/5be7f7f0-23fd-0133-91c7-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
1900,http://images.nypl.org/index.php?id=5311652&t=v,http://images.nypl.org/index.php?id=5311652&t=r,5bf1f330-23fd-0133-e6dd-58d385a7bbd0,http://digitalcollections.nypl.org/items/5bf1f330-23fd-0133-e6dd-58d385a7bbd0,http://digitalcollections.nypl.org/items/59b0a100-23fd-0133-b24f-58d385a7bbd0
