order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
293,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5f68f390-0241-0133-2ebd-58d385a7b928.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5f68f390-0241-0133-2ebd-58d385a7b928.left.jpg,5f68f390-0241-0133-2ebd-58d385a7b928,http://digitalcollections.nypl.org/items/5f68f390-0241-0133-2ebd-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,0.951112,1373.79,2039,0,0,1373.79,2039
293,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5f68f390-0241-0133-2ebd-58d385a7b928.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5f68f390-0241-0133-2ebd-58d385a7b928.right.jpg,5f68f390-0241-0133-2ebd-58d385a7b928,http://digitalcollections.nypl.org/items/5f68f390-0241-0133-2ebd-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,0.951112,1373.79,2039,1218.21,0,1373.79,2039
294,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5f74e730-0241-0133-6aef-58d385a7b928.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5f74e730-0241-0133-6aef-58d385a7b928.left.jpg,5f74e730-0241-0133-6aef-58d385a7b928,http://digitalcollections.nypl.org/items/5f74e730-0241-0133-6aef-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,0.727349,1370.61,2026,0,0,1370.61,2026
294,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5f74e730-0241-0133-6aef-58d385a7b928.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5f74e730-0241-0133-6aef-58d385a7b928.right.jpg,5f74e730-0241-0133-6aef-58d385a7b928,http://digitalcollections.nypl.org/items/5f74e730-0241-0133-6aef-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,0.727349,1370.61,2026,1215.39,0,1370.61,2026
295,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5f7ebc90-0241-0133-8c86-58d385a7b928.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5f7ebc90-0241-0133-8c86-58d385a7b928.left.jpg,5f7ebc90-0241-0133-8c86-58d385a7b928,http://digitalcollections.nypl.org/items/5f7ebc90-0241-0133-8c86-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,1.25874,1380.15,2051,0,0,1380.15,2051
295,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5f7ebc90-0241-0133-8c86-58d385a7b928.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5f7ebc90-0241-0133-8c86-58d385a7b928.right.jpg,5f7ebc90-0241-0133-8c86-58d385a7b928,http://digitalcollections.nypl.org/items/5f7ebc90-0241-0133-8c86-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,1.25874,1380.15,2051,1223.85,0,1380.15,2051
296,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5f88ce10-0241-0133-db4a-58d385a7b928.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5f88ce10-0241-0133-db4a-58d385a7b928.left.jpg,5f88ce10-0241-0133-db4a-58d385a7b928,http://digitalcollections.nypl.org/items/5f88ce10-0241-0133-db4a-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,1.14688,1378.03,2043,0,0,1378.03,2043
296,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5f88ce10-0241-0133-db4a-58d385a7b928.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5f88ce10-0241-0133-db4a-58d385a7b928.right.jpg,5f88ce10-0241-0133-db4a-58d385a7b928,http://digitalcollections.nypl.org/items/5f88ce10-0241-0133-db4a-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,1.14688,1378.03,2043,1221.97,0,1378.03,2043
297,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5f928970-0241-0133-ebc1-58d385a7b928.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5f928970-0241-0133-ebc1-58d385a7b928.left.jpg,5f928970-0241-0133-ebc1-58d385a7b928,http://digitalcollections.nypl.org/items/5f928970-0241-0133-ebc1-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,1.23077,1379.09,2055,0,0,1379.09,2055
297,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5f928970-0241-0133-ebc1-58d385a7b928.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5f928970-0241-0133-ebc1-58d385a7b928.right.jpg,5f928970-0241-0133-ebc1-58d385a7b928,http://digitalcollections.nypl.org/items/5f928970-0241-0133-ebc1-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,1.23077,1379.09,2055,1222.91,0,1379.09,2055
298,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5f9c3f60-0241-0133-53cd-58d385a7b928.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5f9c3f60-0241-0133-53cd-58d385a7b928.left.jpg,5f9c3f60-0241-0133-53cd-58d385a7b928,http://digitalcollections.nypl.org/items/5f9c3f60-0241-0133-53cd-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,1.2867,1381.18,2052,0,0,1381.18,2052
298,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5f9c3f60-0241-0133-53cd-58d385a7b928.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5f9c3f60-0241-0133-53cd-58d385a7b928.right.jpg,5f9c3f60-0241-0133-53cd-58d385a7b928,http://digitalcollections.nypl.org/items/5f9c3f60-0241-0133-53cd-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,1.2867,1381.18,2052,1224.82,0,1381.18,2052
299,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5fa61d90-0241-0133-0821-58d385a7b928.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5fa61d90-0241-0133-0821-58d385a7b928.left.jpg,5fa61d90-0241-0133-0821-58d385a7b928,http://digitalcollections.nypl.org/items/5fa61d90-0241-0133-0821-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,1.14688,1379.06,2046,0,0,1379.06,2046
299,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5fa61d90-0241-0133-0821-58d385a7b928.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5fa61d90-0241-0133-0821-58d385a7b928.right.jpg,5fa61d90-0241-0133-0821-58d385a7b928,http://digitalcollections.nypl.org/items/5fa61d90-0241-0133-0821-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,1.14688,1379.06,2046,1222.94,0,1379.06,2046
300,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5fafd760-0241-0133-d26d-58d385a7b928.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5fafd760-0241-0133-d26d-58d385a7b928.left.jpg,5fafd760-0241-0133-d26d-58d385a7b928,http://digitalcollections.nypl.org/items/5fafd760-0241-0133-d26d-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,0.699377,1370.58,2022,0,0,1370.58,2022
300,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/5fafd760-0241-0133-d26d-58d385a7b928.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/5fafd760-0241-0133-d26d-58d385a7b928.right.jpg,5fafd760-0241-0133-d26d-58d385a7b928,http://digitalcollections.nypl.org/items/5fafd760-0241-0133-d26d-58d385a7b928,http://digitalcollections.nypl.org/items/5bb969d0-0241-0133-f196-58d385a7b928,0.699377,1370.58,2022,1215.42,0,1370.58,2022
301,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/109c0900-02e7-0133-03cf-58d385a7bbd0.unsplit.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/109c0900-02e7-0133-03cf-58d385a7bbd0.unsplit.jpg,109c0900-02e7-0133-03cf-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.111906,1879,2565,0,0,1879,2565
302,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10ae7540-02e7-0133-5c8c-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10ae7540-02e7-0133-5c8c-58d385a7bbd0.left.jpg,10ae7540-02e7-0133-5c8c-58d385a7bbd0,http://digitalcollections.nypl.org/items/10ae7540-02e7-0133-5c8c-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.251786,1362.1,1820,0,0,1362.1,1820
302,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10ae7540-02e7-0133-5c8c-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10ae7540-02e7-0133-5c8c-58d385a7bbd0.right.jpg,10ae7540-02e7-0133-5c8c-58d385a7bbd0,http://digitalcollections.nypl.org/items/10ae7540-02e7-0133-5c8c-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.251786,1362.1,1820,1207.9,0,1362.1,1820
303,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10b9d2d0-02e7-0133-4031-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10b9d2d0-02e7-0133-4031-58d385a7bbd0.left.jpg,10b9d2d0-02e7-0133-4031-58d385a7bbd0,http://digitalcollections.nypl.org/items/10b9d2d0-02e7-0133-4031-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.139882,1358.95,1819,0,0,1358.95,1819
303,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10b9d2d0-02e7-0133-4031-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10b9d2d0-02e7-0133-4031-58d385a7bbd0.right.jpg,10b9d2d0-02e7-0133-4031-58d385a7bbd0,http://digitalcollections.nypl.org/items/10b9d2d0-02e7-0133-4031-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.139882,1358.95,1819,1205.05,0,1358.95,1819
304,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10c4a980-02e7-0133-1201-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10c4a980-02e7-0133-1201-58d385a7bbd0.left.jpg,10c4a980-02e7-0133-1201-58d385a7bbd0,http://digitalcollections.nypl.org/items/10c4a980-02e7-0133-1201-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.783292,1370.58,1845,0,0,1370.58,1845
304,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10c4a980-02e7-0133-1201-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10c4a980-02e7-0133-1201-58d385a7bbd0.right.jpg,10c4a980-02e7-0133-1201-58d385a7bbd0,http://digitalcollections.nypl.org/items/10c4a980-02e7-0133-1201-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.783292,1370.58,1845,1215.42,0,1370.58,1845
305,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10cef140-02e7-0133-dcad-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10cef140-02e7-0133-dcad-58d385a7bbd0.left.jpg,10cef140-02e7-0133-dcad-58d385a7bbd0,http://digitalcollections.nypl.org/items/10cef140-02e7-0133-dcad-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.531537,1365.31,1832,0,0,1365.31,1832
305,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10cef140-02e7-0133-dcad-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10cef140-02e7-0133-dcad-58d385a7bbd0.right.jpg,10cef140-02e7-0133-dcad-58d385a7bbd0,http://digitalcollections.nypl.org/items/10cef140-02e7-0133-dcad-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.531537,1365.31,1832,1210.69,0,1365.31,1832
306,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10d8e920-02e7-0133-110b-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10d8e920-02e7-0133-110b-58d385a7bbd0.left.jpg,10d8e920-02e7-0133-110b-58d385a7bbd0,http://digitalcollections.nypl.org/items/10d8e920-02e7-0133-110b-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.0559529,1358.92,1810,0,0,1358.92,1810
306,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10d8e920-02e7-0133-110b-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10d8e920-02e7-0133-110b-58d385a7bbd0.right.jpg,10d8e920-02e7-0133-110b-58d385a7bbd0,http://digitalcollections.nypl.org/items/10d8e920-02e7-0133-110b-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.0559529,1358.92,1810,1205.08,0,1358.92,1810
307,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10e2ee20-02e7-0133-d421-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10e2ee20-02e7-0133-d421-58d385a7bbd0.left.jpg,10e2ee20-02e7-0133-d421-58d385a7bbd0,http://digitalcollections.nypl.org/items/10e2ee20-02e7-0133-d421-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.195834,1360.01,1818,0,0,1360.01,1818
307,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10e2ee20-02e7-0133-d421-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10e2ee20-02e7-0133-d421-58d385a7bbd0.right.jpg,10e2ee20-02e7-0133-d421-58d385a7bbd0,http://digitalcollections.nypl.org/items/10e2ee20-02e7-0133-d421-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.195834,1360.01,1818,1205.99,0,1360.01,1818
308,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10ed03c0-02e7-0133-e339-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10ed03c0-02e7-0133-e339-58d385a7bbd0.left.jpg,10ed03c0-02e7-0133-e339-58d385a7bbd0,http://digitalcollections.nypl.org/items/10ed03c0-02e7-0133-e339-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.0559529,1358.92,1808,0,0,1358.92,1808
308,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10ed03c0-02e7-0133-e339-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10ed03c0-02e7-0133-e339-58d385a7bbd0.right.jpg,10ed03c0-02e7-0133-e339-58d385a7bbd0,http://digitalcollections.nypl.org/items/10ed03c0-02e7-0133-e339-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.0559529,1358.92,1808,1205.08,0,1358.92,1808
309,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10f6dc70-02e7-0133-f0d5-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10f6dc70-02e7-0133-f0d5-58d385a7bbd0.left.jpg,10f6dc70-02e7-0133-f0d5-58d385a7bbd0,http://digitalcollections.nypl.org/items/10f6dc70-02e7-0133-f0d5-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.447614,1364.25,1828,0,0,1364.25,1828
309,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/10f6dc70-02e7-0133-f0d5-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/10f6dc70-02e7-0133-f0d5-58d385a7bbd0.right.jpg,10f6dc70-02e7-0133-f0d5-58d385a7bbd0,http://digitalcollections.nypl.org/items/10f6dc70-02e7-0133-f0d5-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.447614,1364.25,1828,1209.75,0,1364.25,1828
310,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/1100b210-02e7-0133-ed20-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/1100b210-02e7-0133-ed20-58d385a7bbd0.left.jpg,1100b210-02e7-0133-ed20-58d385a7bbd0,http://digitalcollections.nypl.org/items/1100b210-02e7-0133-ed20-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.727349,1368.49,1851,0,0,1368.49,1851
310,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/1100b210-02e7-0133-ed20-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/1100b210-02e7-0133-ed20-58d385a7bbd0.right.jpg,1100b210-02e7-0133-ed20-58d385a7bbd0,http://digitalcollections.nypl.org/items/1100b210-02e7-0133-ed20-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.727349,1368.49,1851,1213.51,0,1368.49,1851
311,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/110a9c10-02e7-0133-2fb3-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/110a9c10-02e7-0133-2fb3-58d385a7bbd0.left.jpg,110a9c10-02e7-0133-2fb3-58d385a7bbd0,http://digitalcollections.nypl.org/items/110a9c10-02e7-0133-2fb3-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.111906,1358.95,1822,0,0,1358.95,1822
311,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/110a9c10-02e7-0133-2fb3-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/110a9c10-02e7-0133-2fb3-58d385a7bbd0.right.jpg,110a9c10-02e7-0133-2fb3-58d385a7bbd0,http://digitalcollections.nypl.org/items/110a9c10-02e7-0133-2fb3-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.111906,1358.95,1822,1205.05,0,1358.95,1822
312,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/11145c00-02e7-0133-1d34-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/11145c00-02e7-0133-1d34-58d385a7bbd0.left.jpg,11145c00-02e7-0133-1d34-58d385a7bbd0,http://digitalcollections.nypl.org/items/11145c00-02e7-0133-1d34-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.0559529,1358.92,1794,0,0,1358.92,1794
312,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/11145c00-02e7-0133-1d34-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/11145c00-02e7-0133-1d34-58d385a7bbd0.right.jpg,11145c00-02e7-0133-1d34-58d385a7bbd0,http://digitalcollections.nypl.org/items/11145c00-02e7-0133-1d34-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.0559529,1358.92,1794,1205.08,0,1358.92,1794
313,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/111e3470-02e7-0133-0ae3-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/111e3470-02e7-0133-0ae3-58d385a7bbd0.left.jpg,111e3470-02e7-0133-0ae3-58d385a7bbd0,http://digitalcollections.nypl.org/items/111e3470-02e7-0133-0ae3-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.307738,1363.16,1807,0,0,1363.16,1807
313,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/111e3470-02e7-0133-0ae3-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/111e3470-02e7-0133-0ae3-58d385a7bbd0.right.jpg,111e3470-02e7-0133-0ae3-58d385a7bbd0,http://digitalcollections.nypl.org/items/111e3470-02e7-0133-0ae3-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,0.307738,1363.16,1807,1208.84,0,1363.16,1807
314,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/1127df30-02e7-0133-74ab-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/1127df30-02e7-0133-74ab-58d385a7bbd0.left.jpg,1127df30-02e7-0133-74ab-58d385a7bbd0,http://digitalcollections.nypl.org/items/1127df30-02e7-0133-74ab-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.0,1355.77,1787,0,0,1355.77,1787
314,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/1127df30-02e7-0133-74ab-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/1127df30-02e7-0133-74ab-58d385a7bbd0.right.jpg,1127df30-02e7-0133-74ab-58d385a7bbd0,http://digitalcollections.nypl.org/items/1127df30-02e7-0133-74ab-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.0,1355.77,1787,1202.23,0,1355.77,1787
315,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/1131a820-02e7-0133-43ea-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/1131a820-02e7-0133-43ea-58d385a7bbd0.left.jpg,1131a820-02e7-0133-43ea-58d385a7bbd0,http://digitalcollections.nypl.org/items/1131a820-02e7-0133-43ea-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.0,1355.77,1786,0,0,1355.77,1786
315,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/1131a820-02e7-0133-43ea-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/1131a820-02e7-0133-43ea-58d385a7bbd0.right.jpg,1131a820-02e7-0133-43ea-58d385a7bbd0,http://digitalcollections.nypl.org/items/1131a820-02e7-0133-43ea-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.0,1355.77,1786,1202.23,0,1355.77,1786
316,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/113ba060-02e7-0133-9145-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/113ba060-02e7-0133-9145-58d385a7bbd0.left.jpg,113ba060-02e7-0133-9145-58d385a7bbd0,http://digitalcollections.nypl.org/items/113ba060-02e7-0133-9145-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.0559529,1357.89,1804,0,0,1357.89,1804
316,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/113ba060-02e7-0133-9145-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/113ba060-02e7-0133-9145-58d385a7bbd0.right.jpg,113ba060-02e7-0133-9145-58d385a7bbd0,http://digitalcollections.nypl.org/items/113ba060-02e7-0133-9145-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.0559529,1357.89,1804,1204.11,0,1357.89,1804
317,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/11457800-02e7-0133-f8d3-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/11457800-02e7-0133-f8d3-58d385a7bbd0.left.jpg,11457800-02e7-0133-f8d3-58d385a7bbd0,http://digitalcollections.nypl.org/items/11457800-02e7-0133-f8d3-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.475589,1365.28,1815,0,0,1365.28,1815
317,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/11457800-02e7-0133-f8d3-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/11457800-02e7-0133-f8d3-58d385a7bbd0.right.jpg,11457800-02e7-0133-f8d3-58d385a7bbd0,http://digitalcollections.nypl.org/items/11457800-02e7-0133-f8d3-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.475589,1365.28,1815,1210.72,0,1365.28,1815
318,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/11507160-02e7-0133-7e2e-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/11507160-02e7-0133-7e2e-58d385a7bbd0.left.jpg,11507160-02e7-0133-7e2e-58d385a7bbd0,http://digitalcollections.nypl.org/items/11507160-02e7-0133-7e2e-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.0279765,1357.86,1794,0,0,1357.86,1794
318,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/11507160-02e7-0133-7e2e-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/11507160-02e7-0133-7e2e-58d385a7bbd0.right.jpg,11507160-02e7-0133-7e2e-58d385a7bbd0,http://digitalcollections.nypl.org/items/11507160-02e7-0133-7e2e-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.0279765,1357.86,1794,1204.14,0,1357.86,1794
319,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/115a6fa0-02e7-0133-b609-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/115a6fa0-02e7-0133-b609-58d385a7bbd0.left.jpg,115a6fa0-02e7-0133-b609-58d385a7bbd0,http://digitalcollections.nypl.org/items/115a6fa0-02e7-0133-b609-58d385a7bbd0,http://digitalcollections.nypl.org/items/109c0900-02e7-0133-03cf-58d385a7bbd0,-0.223811,1361.04,1807,0,0,1361.04,1807
