order,file_path,thumbnail,width,height,date_created
497,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0497.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0497_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
498,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0498.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0498_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
499,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0499.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0499_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
500,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0500.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0500_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
501,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0501.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0501_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
502,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0502.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0502_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
503,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0503.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0503_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
504,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0504.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0504_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
505,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0505.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0505_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
506,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0506.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0506_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
507,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0507.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0507_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
508,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0508.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0508_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
509,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0509.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0509_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
510,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0510.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0510_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
511,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0511.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0511_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
512,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0512.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0512_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
513,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0513.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0513_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
514,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0514.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0514_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
515,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0515.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0515_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
516,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0516.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0516_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
517,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0517.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0517_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
518,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0518.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0518_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
519,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0519.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0519_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
520,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0520.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0520_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
521,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0521.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0521_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
522,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0522.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0522_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
523,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0523.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0523_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
524,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0524.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0524_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
525,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0525.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0525_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
526,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0526.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0526_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
527,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0527.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0527_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
528,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0528.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0528_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
529,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0529.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0529_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
530,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0530.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0530_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
531,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0531.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0531_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
532,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0532.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0532_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
533,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0533.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0533_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
534,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0534.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0534_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
535,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0535.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0535_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
536,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0536.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0536_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
537,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0537.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0537_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
538,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0538.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0538_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
539,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0539.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0539_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
540,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0540.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0540_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
541,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0541.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0541_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
542,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0542.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0542_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
543,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0543.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0543_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
544,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0544.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0544_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
545,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0545.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0545_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
546,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0546.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0546_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
547,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0547.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0547_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
548,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0548.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0548_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
549,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0549.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0549_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
550,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0550.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0550_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
551,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0551.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0551_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
552,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0552.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0552_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
553,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0553.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0553_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
554,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0554.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0554_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
555,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0555.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0555_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
556,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0556.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0556_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
557,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0557.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0557_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
558,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0558.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0558_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
559,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0559.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0559_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
560,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0560.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0560_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
561,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0561.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0561_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
562,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0562.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0562_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
563,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0563.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0563_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
564,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0564.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0564_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
565,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0565.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0565_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
566,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0566.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0566_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
567,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0567.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0567_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
568,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0568.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0568_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
569,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0569.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0569_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
570,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0570.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0570_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
571,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0571.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0571_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
572,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0572.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0572_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
573,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0573.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0573_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
574,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0574.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0574_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
575,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0575.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0575_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
576,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0576.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0576_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
577,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0577.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0577_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
578,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0578.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0578_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
579,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0579.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0579_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
580,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0580.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0580_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
581,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0581.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0581_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
582,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0582.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0582_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
583,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0583.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0583_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
584,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0584.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0584_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
585,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0585.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0585_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
586,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0586.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0586_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
587,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0587.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0587_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
588,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0588.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0588_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
589,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0589.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0589_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
590,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0590.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0590_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
591,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0591.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0591_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
592,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0592.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0592_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
593,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0593.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0593_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
594,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0594.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0594_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
595,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0595.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0595_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
596,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0596.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0596_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
597,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0597.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0597_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
598,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0598.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0598_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
599,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0599.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0599_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
600,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0600.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0600_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
601,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0601.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0601_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
602,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0602.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0602_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
603,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0603.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0603_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
604,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0604.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0604_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
605,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0605.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0605_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
606,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0606.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0606_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
607,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0607.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0607_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
608,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0608.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0608_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
609,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0609.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0609_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
610,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0610.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0610_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
611,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0611.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0611_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
612,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0612.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0612_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
613,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0613.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0613_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
614,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0614.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0614_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
615,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0615.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0615_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
616,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0616.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0616_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
617,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0617.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0617_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
618,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0618.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0618_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
619,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0619.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0619_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
620,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0620.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0620_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
